years_experience_capped,experience_level_encoded,company_size_encoded,remote_category,skills_count,benefits_score_normalized,job_desc_log,location_salary_premium,country_grouped_Austria,country_grouped_Canada,country_grouped_China,country_grouped_Denmark,country_grouped_France,country_grouped_Germany,country_grouped_India,country_grouped_Israel,country_grouped_Other,country_grouped_Singapore,country_grouped_Sweden,job_category_Data Analyst,job_category_Data Engineer,job_category_Data Scientist,job_category_ML Engineer,job_category_Management,job_category_Other
7,3,3,0,3,0.25999999999999995,7.249925536717988,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,2,2,5,0.54,7.644919344958857,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,3,2,4,0.14000000000000004,7.071573364211532,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,2,2,3,3,0.05999999999999996,6.872128101338986,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,2,4,0.1,6.957497370876951,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9,3,1,0,4,0.31999999999999995,7.347299700743164,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,1,3,0,3,0.6399999999999999,7.168579897264035,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
13,4,2,2,5,0.019999999999999928,6.289715570908998,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,1,2,3,5,0.9800000000000001,7.820840879907344,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,1,2,2,5,0.21999999999999992,7.575071699507561,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5,3,1,0,3,0.019999999999999928,6.684611727667927,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,2,1,2,5,0.040000000000000036,7.706612913964197,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7,3,1,2,5,0.11999999999999993,7.475905969367397,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,1,2,3,4,0.2800000000000001,7.461640392208575,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
10,4,2,0,3,0.08000000000000007,7.393263094763838,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,3,3,2,4,0.7,6.946975992135418,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8,3,2,3,4,0.3,7.1770187659099,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
6,3,3,3,4,0.6199999999999999,7.554858521040676,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
3,2,2,2,5,0.5800000000000001,7.61972421378267,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3,2,3,0,3,0.24000000000000005,7.53689712956617,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8,3,2,3,4,0.14000000000000004,7.685703061234547,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,3,2,3,0.68,7.76004068088038,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8,3,1,0,3,0.82,7.803843303538772,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,2,3,5,0.1,7.6838639802564295,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2,2,2,0,5,0.82,7.593877844605118,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
4,2,2,2,4,0.45999999999999996,6.380122536899765,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17,4,2,3,3,0.11999999999999993,7.329093736246592,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12,4,2,0,3,0.9800000000000001,6.4967749901858625,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,1,1,0,3,0.54,7.177782416195197,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
17,4,1,2,4,0.8,6.3835066348840055,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,2,1,0,4,0.4,7.271008538280992,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,1,0,3,0.040000000000000036,7.518064181233078,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,2,3,4,0.34,6.921658184151129,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
14,4,2,2,4,0.6399999999999999,7.198183577101943,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,2,2,3,0.9199999999999999,7.763446388727362,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9,3,2,3,5,0.5,7.093404625868766,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,2,1,3,5,0.9800000000000001,6.731018100482083,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
17,4,2,3,5,0.2800000000000001,6.90975328164481,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,1,1,3,4,0.8,6.715383386334681,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
16,4,2,2,3,0.34,7.101675971619444,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,2,2,4,0.72,7.735870319952567,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,3,3,3,0.7600000000000001,6.6039438246004725,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,2,0,3,0.5599999999999999,6.558197802812269,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,2,3,2,5,0.72,7.236339342754344,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
13,4,3,3,5,0.5599999999999999,7.254177846456518,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
17,4,1,2,4,0.15999999999999998,7.526178913346146,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
18,4,2,0,4,0.1,7.629489916393995,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2,1,0,5,0.8399999999999999,7.31986492980897,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10,4,1,3,3,0.54,7.266128779556451,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
10,4,1,3,3,0.72,6.949856455000773,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3,2,1,2,3,0.6199999999999999,7.748028524432376,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4,2,1,3,5,0.36,6.336825731146441,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3,2,3,2,4,0.08000000000000007,7.151485463904735,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8,3,2,3,4,0.34,7.747164966520335,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,1,0,4,0.24000000000000005,6.642486801367256,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,3,0,4,0.25999999999999995,7.755767170102998,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,2,0,3,0.4,6.8308742346461795,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3,2,2,2,5,0.5199999999999999,7.331714969726466,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10,4,1,3,4,0.18000000000000008,7.696667081526462,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
15,4,3,3,5,0.36,7.396948602621014,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12,4,2,3,3,0.05999999999999996,7.085064293952548,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
4,2,1,3,5,0.38000000000000006,7.477604243197589,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2,2,2,0,4,0.44000000000000006,7.346010209913293,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6,3,1,0,3,0.8800000000000001,7.1252830915107115,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14,4,1,0,3,0.6199999999999999,6.602587892189336,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,1,3,5,0.1,6.513230110912307,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,3,1,0,4,0.11999999999999993,7.51425465281641,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,2,1,3,3,0.78,7.630461261783627,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,2,3,3,0.5,7.585788821732034,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7,3,1,2,4,0.24000000000000005,6.747586526829315,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,1,3,2,4,0.4800000000000001,6.953684210870537,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,3,3,1.0,7.232733136177615,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
9,3,3,3,3,0.8800000000000001,7.6708948313621175,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4,2,3,0,5,0.6,6.674561391814426,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
15,4,3,2,3,0.05999999999999996,6.335054251498059,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
19,4,3,0,5,0.1,7.27931883541462,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10,4,1,2,3,0.6600000000000001,6.975413927455952,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
